states:SOC,"V_{batt,actual}",I_{batt},dXdt:p_e,states:p_e,states:p_z,Power_F,states:phi,Omega_R,Omega_F,t,states:T_{batt},states:T_{coolant},"states:T_{motor,F}",Power_{TMS}
0.9499999999999998,720.3259817072245,69.36381110979794,0.0,0.0,1.5239999999999998,11.203134912450041,12.327351945494541,672.578235163056,672.5849121642833,0.0,308.0,308.0,308.0,0.7613664806902058
0.9487626370770554,717.1973916554299,78.35385515770147,12.914467725907322,0.04212247957613857,1.5275241977436629,12.718851727227403,11.93421390002332,689.3518058185814,689.3529117353125,5.0,308.0535080891173,305.1678532217252,308.70474079422183,0.7611287048079403
0.9474237286456855,715.5024140930632,80.5213759447416,20.667584837292893,0.17686978216924548,1.5297590469222206,13.061443986448758,11.263184665345968,693.0609234777512,693.0614607545817,10.0,308.01385635920735,305.06057674030757,309.2428454362708,0.7611712297725982
0.9460848202143156,713.8074365306965,82.68889673178175,28.420701948678463,0.3116170847623524,1.5319938961007784,13.404036245670111,10.592155430668614,696.7700411369211,696.7700097738508,15.000000000000002,307.97420462929733,304.95330025888995,309.78095007831973,0.7612137547372562
0.9450783543155836,712.9485059084004,82.78926543248484,29.853919131162105,0.45528428129779763,1.5296743086201954,13.404027939099391,10.153496528487644,696.7718354102919,696.7716578931122,20.0,307.98829506516796,304.83839594419,310.0577447918024,0.7615388400492838
0.9440718884168517,712.0895752861043,82.88963413318794,31.287136313645743,0.5989514778332429,1.5273547211396123,13.404019632528673,9.714837626306675,696.7736296836628,696.7733060123735,25.0,308.0023855010386,304.72349162948996,310.33453950528514,0.7618639253613114
0.9430654225181198,711.2306446638082,82.99000283389103,32.720353496129384,0.7426186743686881,1.5250351336590293,13.404011325957953,9.276178724125705,696.7754239570336,696.7749541316349,30.000000000000004,308.0164759369092,304.60858731479,310.6113342187678,0.7621890106733391
0.9419788269620541,710.3736030321977,83.02245783440415,32.85696743887035,0.9036726522220782,1.5246222822700002,13.392355730737155,8.824147541285415,696.6531093819649,696.6525015917063,35.0,308.0298807928285,304.8973336382377,310.82310312173144,0.7622181092940258
0.9408922314059884,709.5165614005871,83.05491283491726,32.993581381611314,1.064726630075468,1.5242094308809708,13.380700135516355,8.372116358445124,696.5307948068961,696.5300490517776,40.0,308.0432856487478,305.18607996168544,311.03487202469506,0.7622472079147125
0.9396367819676756,708.5796403509839,83.20991636857624,32.521020795685956,1.247612576377207,1.5263778628822844,13.388469523367805,8.155738520767105,696.6665635378665,696.665911386913,45.0,308.09501053916927,305.29497408569017,311.21656013765516,0.7621034466909192
0.9383813325293628,707.6427193013807,83.36491990223521,32.0484602097606,1.4304985226789457,1.5285462948835977,13.396238911219255,7.9393606830890855,696.802332268837,696.8017737220483,50.0,308.14673542959076,305.40386820969485,311.39824825061527,0.761959685467126
0.93712588309105,706.7057982517775,83.5199234358942,31.575899623835245,1.6133844689806847,1.5307147268849113,13.404008299070705,7.7229828454110665,696.9381009998074,696.9376360571837,55.0,308.1984603200122,305.5127623336996,311.57993636357537,0.7618159242433328
0.9360639529814413,706.0198840145956,83.6003844852759,31.41686678473021,1.7611912079130265,1.534599652787096,13.404013470115004,7.7027846307041274,697.0246757114894,697.0242922502307,60.00000000000001,308.26045928418506,305.5823623690515,311.6869027403549,0.7615063710424844
0.9350020228718325,705.3339697774137,83.6808455346576,31.25783394562518,1.9089979468453684,1.5384845786892807,13.404018641159304,7.682586415997188,697.1112504231713,697.1109484432776,65.0,308.3224582483579,305.65196240440343,311.79386911713453,0.7611968178416362
0.9339400927622237,704.6480555402318,83.76130658403932,31.098801106520146,2.0568046857777103,1.5423695045914654,13.404023812203604,7.662388201290249,697.1978251348534,697.1976046363245,70.0,308.3844572125307,305.72156243975536,311.9008354939141,0.7608872646407878
0.9328781626526149,703.96214130305,83.84176763342101,30.93976826741511,2.2046114247100523,1.5462544304936503,13.404028983247903,7.64218998658331,697.2843998465354,697.2842608293715,75.0,308.4464561767036,305.7911624751073,312.00780187069364,0.7605777114399395
0.9318162325430062,703.276227065868,83.92222868280271,30.78073542831008,2.352418163642394,1.550139356395835,13.404034154292201,7.621991771876371,697.3709745582173,697.3709170224186,80.0,308.50845514087644,305.8607625104592,312.11476824747325,0.7602681582390912
0.9307543024333974,702.5903128286861,84.00268973218442,30.621702589205047,2.500224902574736,1.5540242822980197,13.404039325336502,7.601793557169432,697.4575492698993,697.4575732154655,85.0,308.5704541050493,305.93036254581114,312.2217346242528,0.7599586050382429
0.9295701525677085,701.9316814198216,84.08051025958488,30.643773917089824,2.662300583683395,1.558451021628134,13.404038621540803,7.608443701969764,697.5698090640337,697.5698211892682,90.0,308.65250392245963,305.97308484780257,312.3140256313565,0.7595962294658288
0.9283860027020197,701.2730500109571,84.15833078698536,30.6658452449746,2.8243762647920536,1.562877760958248,13.404037917745102,7.6150938467700975,697.6820688581682,697.6820691630708,95.0,308.73455373986997,306.015807149794,312.4063166384602,0.7592338538934149
0.9272018528363308,700.6144186020927,84.23615131438584,30.68791657285938,2.9864519459007126,1.5673045002883623,13.404037213949403,7.62174399157043,697.7943286523027,697.7943171368734,100.0,308.81660355728025,306.05852945178543,312.49860764556394,0.7588714783210009
0.9260177029706419,699.9557871932282,84.3139718417863,30.709987900744157,3.1485276270093716,1.5717312396184766,13.404036510153704,7.628394136370762,697.9065884464371,697.9065651106761,105.0,308.8986533746906,306.10125175377686,312.59089865266765,0.7585091027485868
0.924833553104953,699.2971557843637,84.39179236918676,30.732059228628934,3.31060330811803,1.5761579789485907,13.404035806358003,7.635044281171095,698.0188482405715,698.0188130844788,110.0,308.9807031921009,306.1439740557683,312.68318965977136,0.7581467271761729
0.9236494032392641,698.6385243754992,84.46961289658724,30.75413055651371,3.472678989226689,1.580584718278705,13.404035102562304,7.641694425971427,698.131108034706,698.1310610582814,115.00000000000001,309.06275300951125,306.18669635775973,312.77548066687507,0.7577843516037589
0.9226271285106865,698.1359915709071,84.51922003892746,30.731454020300205,3.612572638676693,1.5842586835818526,13.402303050859102,7.643058715900887,698.1988113143284,698.1987891682738,120.00000000000001,309.1359294830798,306.2206572592511,312.84798024521086,0.7574850915636905
0.921604853782109,697.633458766315,84.56882718126768,30.708777484086696,3.7524662881266972,1.587932648885,13.400570999155898,7.644423005830346,698.2665145939508,698.2665172782663,125.00000000000001,309.2091059566483,306.2546181607424,312.9204798235466,0.7571858315236221
0.9205825790535314,697.1309259617228,84.61843432360791,30.68610094787319,3.892359937576701,1.5916066141881478,13.398838947452695,7.645787295759805,698.3342178735733,698.3342453882589,130.0,309.2822824302168,306.28857906223374,312.9929794018824,0.7568865714835538
0.9195603043249538,696.6283931571307,84.66804146594814,30.66342441165968,4.032253587026705,1.5952805794912952,13.397106895749491,7.647151585689264,698.4019211531956,698.4019734982513,135.0,309.3554589037853,306.32253996372503,313.06547898021813,0.7565873114434853
0.9185380295963762,696.1258603525387,84.71764860828836,30.640747875446174,4.172147236476709,1.5989545447944429,13.39537484404629,7.648515875618724,698.469624432818,698.4697016082438,140.0,309.4286353773538,306.3565008652164,313.1379785585539,0.7562880514034169
0.9172075872166511,695.4962991563065,84.83666946150892,30.770357274202443,4.352630997801986,1.6036678684017878,13.402786343860011,7.677066907104043,698.6992980515708,698.699397029371,145.0,309.52394759658506,306.3991778528048,313.23010324719746,0.755906930429624
0.916212782890752,695.0555187856049,84.8909759523883,30.752078665684735,4.488187241054263,1.6071636207551905,13.403037168647263,7.647442566105944,698.8022606112371,698.8023504753058,150.0,309.5946777745148,306.4306100655396,313.29801336548826,0.7556216769648342
0.9152179785648531,694.6147384149034,84.94528244326769,30.733800057167027,4.62374348430654,1.6106593731085932,13.403287993434514,7.617818225107844,698.9052231709035,698.9053039212407,155.0,309.66540795244464,306.4620422782744,313.36592348377906,0.7553364235000444
0.914223174238954,694.1739580442018,84.99958893414706,30.715521448649316,4.759299727558816,1.614155125461996,13.403538818221767,7.588193884109745,699.0081857305697,699.0082573671756,160.0,309.7361381303744,306.4934744910091,313.43383360206985,0.7550511700352547
